t,a_exact,a_approx_on_exact,a_alt_on_exact,abs_diff_exact_approx,abs_diff_exact_alt,abs_diff_approx_alt,rel_diff_exact_approx,rel_diff_exact_alt,rel_diff_approx_alt
0.010500000000000001,0.11500527432325836,0.11506258264992356,0.11500109275128131,5.7308326665200804e-05,4.1815719770410542e-06,6.1489898642241858e-05,0.00049831042099962564,3.6359827857002448e-05,0.00053467024885662812
0.010750000000000001,0.11534604593744303,0.11540469200766999,0.11534082943387577,5.8646070226958669e-05,5.2165035672596671e-06,6.3862573794218336e-05,0.00050843589609273962,4.5224814815834684e-05,0.00055366071090857429
0.010999999999999999,0.11568611937740579,0.11574680136541643,0.11568056611647023,6.068198801063851e-05,5.5532609355563034e-06,6.6235248946194814e-05,0.00052453992179194451,4.8002828389806301e-05,0.00057254275018175081
0.01125,0.11602549877396955,0.11608607022278837,0.1160203027990647,6.0571448818824702e-05,5.1959749048507975e-06,6.57674237236755e-05,0.00052205290611871474,4.4783043035850973e-05,0.00056683594915456572
0.0115,0.11636418821367814,0.11642533908016031,0.11636003948165916,6.1150866482173605e-05,4.1487320189825816e-06,6.5299598501156186e-05,0.00052551276660721847,3.5652996705174276e-05,0.00056116576331239276
0.01175,0.11670219173947738,0.11676460793753227,0.11669977616425362,6.2416198054887628e-05,2.4155752237631223e-06,6.4831773278650751e-05,0.00053483312630685828,2.0698627744332021e-05,0.00055553175405119025
0.012,0.11703951335138255,0.11710387679490421,0.11703951284684808,6.4363443521661678e-05,5.045344697585108e-10,6.4363948056131437e-05,0.00054992917928858452,4.3108045762610532e-09,0.00054993349009316078
0.01225,0.11737615700713264,0.11744037242660882,0.11737382413094588,6.4215419476182367e-05,2.3328761867558168e-06,6.6548295662938184e-05,0.00054709083270020184,1.9875213554777007e-05,0.00056696604625497882
0.012500000000000001,0.11771212662283166,0.11777686805831343,0.11770813541504369,6.4741435481768805e-05,3.9912077879761254e-06,6.8732643269744931e-05,0.00054999801073350827,3.3906513309070993e-05,0.00058390452404257929
0.012750000000000001,0.11804742607357731,0.11811336369001804,0.11804244669914149,6.5937616440733815e-05,4.9793744358178627e-06,7.0916990876551678e-05,0.00055856886197277415,4.2181135171166261e-05,0.00060074999714394037
